world_x,world_y,height,monster_type
5554.9,3031.3,684,M01
5925.1,3032.7,1298,M01
5917.5,3058.5,415,M01
5922.7,3051.3,692,M02
5792.0,3036.1,1842,M01
5800.6,3037.0,1499,M03
5670.3,3038.4,1436,M01
5670.8,3055.1,746,M03
5818.0,3038.9,1539,M01
5742.9,3040.8,1487,M01
5960.2,3042.3,737,M01
5943.0,3052.7,403,M01
5955.9,3046.1,556,M02
5617.4,3043.2,1588,M01
5594.5,3042.3,1180,M03
5497.1,3043.2,1665,M01
5773.6,3047.0,968,M01
5456.3,3051.3,573,M01
5704.9,3052.3,887,M01
5709.2,3043.2,1172,M03
5486.6,3066.4,1326,M01
5713.5,3067.3,1511,M01
5692.5,3068.7,1964,M01
5697.3,3084.0,988,M03
5643.9,3067.3,1646,M01
5625.7,3085.4,345,M01
5882.4,3067.8,1329,M01
5903.4,3074.0,854,M02
5961.6,3068.7,987,M01
5938.3,3084.9,443,M01
5587.6,3069.7,1748,M01
5443.0,3070.2,655,M01
5464.9,3075.4,1065,M01
5678.0,3081.1,1206,M01
5546.8,3086.4,578,M01
5802.5,3088.3,308,M01
5595.4,3097.1,1089,M01
5957.3,3100.0,897,M01
5959.7,3105.7,667,M02
5900.1,3104.8,738,M01
5519.3,3105.7,929,M01
5458.7,3106.2,785,M01
5652.0,3109.5,1276,M01
5576.1,3113.3,733,M01
5545.3,3116.2,510,M01
5558.2,3123.8,585,M03
5609.7,3131.7,1208,M01
5471.4,3137.4,506,M01
5490.5,3145.1,456,M01
5447.8,3137.9,544,M01
5443.9,3136.0,599,M03
5955.0,3138.4,517,M01
5516.5,3145.1,568,M01
5529.3,3146.5,692,M03
5566.1,3145.6,437,M01
5692.5,3146.0,558,M01
5724.7,3151.3,322,M01
5634.3,3153.7,221,M01
5895.8,3161.1,923,M01
5579.0,3161.5,1240,M01
5704.5,3165.4,671,M01
5696.8,3158.7,932,M03
5926.6,3173.9,441,M01
5721.9,3174.9,478,M01
5739.5,3158.7,935,M02
5597.8,3177.8,400,M01
5604.0,3172.5,747,M02
5668.9,3182.1,288,M01
5524.6,3182.5,688,M01
5910.4,3189.5,1045,M01
5480.9,3195.7,1017,M01
5938.7,3199.5,627,M01
5563.7,3202.3,697,M01
5512.2,3211.4,532,M01
5505.0,3189.5,1158,M03
5621.7,3222.6,1775,M01
5686.1,3239.3,876,M01
5489.0,3247.4,86,M01
5546.3,3255.3,168,M01
5550.1,3252.4,436,M03
5717.3,3255.8,1658,M01
5454.4,3257.7,85,M01
5575.6,3264.4,814,M01
5673.7,3268.7,884,M01
5641.0,3283.7,930,M01
5646.2,3309.4,87,M01
5554.9,3297.1,260,M01
5441.1,3299.9,173,M01
5694.0,3306.1,249,M01
5691.1,3291.3,835,M03
5573.7,3322.1,702,M01
5581.8,3340.2,490,M01
5670.8,3331.6,106,M01
5776.0,3335.0,410,M01
5750.3,3327.3,5,M02
5774.6,3315.9,414,M03
5725.2,3335.9,83,M01
5601.2,3348.1,1179,M01
5619.8,3344.8,1323,M02
5647.7,3351.4,1295,M01
5731.9,3356.2,811,M01
5445.4,3357.2,393,M01
5585.2,3361.9,840,M01
5587.1,3351.0,1277,M02
5530.3,3363.4,36,M01
5509.3,3373.4,12,M01
5524.6,3344.8,699,M02
5764.6,3387.5,791,M01
5456.8,3397.0,705,M01
5462.5,3391.8,1006,M03
5587.6,3397.5,514,M01
5584.2,3382.7,1011,M03
5677.5,3399.4,564,M01
5674.2,3395.1,672,M02
5540.6,3402.3,144,M01
5532.9,3377.9,1394,M02
5659.4,3408.2,995,M01
5701.6,3414.9,1110,M01
5563.7,3423.5,531,M01
5726.6,3435.9,331,M01
5492.8,3441.4,1141,M01
5469.5,3439.5,1277,M03
5690.6,3445.2,817,M01
5633.8,3446.6,879,M01
5641.9,3463.3,380,M01
5465.9,3450.5,713,M01
5459.2,3450.0,707,M02
5586.1,3451.4,512,M01
5516.9,3453.8,525,M01
5740.5,3461.4,1571,M01
5663.2,3466.2,126,M01
5661.3,3460.5,347,M02
5550.6,3466.2,864,M01
5605.9,3467.6,112,M01
5584.7,3479.3,816,M01
5575.6,3485.5,733,M05
5704.0,3486.0,1339,M01
5639.6,3487.0,685,M01
5627.2,3474.6,1195,M03
5728.6,3505.8,1664,M01
5739.5,3528.2,649,M01
5711.6,3531.3,1629,M01
5661.8,3549.9,50,M01
5684.6,3559.0,348,M01
5722.8,3576.9,58,M01
5681.3,3774.4,69,M01
5730.0,3784.2,86,M01
5630.0,3790.9,22,M01
5652.4,3791.9,32,M01
5705.9,3793.3,119,M01
5705.4,3826.9,53,M01
5667.0,3832.2,14,M01
5680.4,3839.8,14,M06
5805.8,3862.5,7,M01
5677.5,3862.5,14,M01
5774.1,3870.1,72,M01
5617.8,3881.3,7,M01
5703.5,3881.8,4,M01
5694.9,3887.5,4,M02
5752.2,3884.7,8,M01
5657.9,3889.4,2,M01
5627.2,3904.7,2,M01
5648.6,3888.5,2,M03
5741.9,3907.3,101,M01
5744.8,3928.8,97,M01
5739.0,3934.0,69,M02
5671.3,3909.2,93,M01
6254.1,3915.0,5,M01
6275.1,3930.7,167,M01
6290.6,3918.8,111,M01
6167.1,3923.1,159,M01
6181.4,3906.4,4,M03
6410.4,3638.9,184,M02
6195.9,3788.5,475,M02
6209.3,3815.5,422,M02
5913.7,3390.8,804,M02
5909.4,3387.0,982,M03
6198.3,3406.3,1065,M02
6140.1,3408.2,1607,M02
5981.4,3425.9,628,M02
5997.2,3409.7,545,M03
6204.0,3460.9,280,M02
5626.2,3628.9,91,M02
5638.6,3635.6,177,M06
6229.6,3723.6,411,M02
6153.0,3861.0,286,M02
5877.2,3930.7,26,M02
5701.1,2949.4,1289,M02
5953.5,2958.0,833,M02
5540.1,2963.3,521,M02
5516.5,3060.9,510,M02
5511.2,3039.4,1465,M05
5732.4,3110.5,684,M02
5475.7,3121.5,190,M02
5622.6,3208.5,1096,M02
5606.4,3194.2,997,M03
5735.2,3248.4,313,M02
5722.4,3227.4,1266,M03
5630.5,3265.3,711,M02
5722.4,3283.2,1108,M02
5661.3,3298.0,410,M02
5844.0,3325.4,719,M02
5740.5,3377.5,1638,M02
5716.9,3404.6,858,M02
5787.7,3424.4,624,M02
5642.9,3432.6,349,M02
5515.0,3470.7,9,M02
5673.2,3518.7,533,M02
5642.4,3600.5,294,M02
5648.1,3774.4,9,M02
5653.9,3813.1,3,M02
6357.9,3935.9,15,M02
5701.6,3012.0,977,M02
5639.1,3042.7,1289,M02
5580.9,3054.7,829,M02
5465.9,3172.5,456,M02
6331.9,3576.9,490,M03
6434.7,3084.0,480,M03
6286.3,3450.5,1356,M03
5703.0,3700.5,634,M03
5797.7,2963.3,879,M03
5936.6,3079.2,567,M03
5736.7,3086.4,587,M03
5670.8,2996.0,351,M03
5595.4,3091.1,91,M03
5459.2,3203.3,612,M03
5496.7,3250.1,166,M03
5541.5,3347.6,911,M03
6081.4,2938.0,327,M05
6263.7,3347.2,27,M05
6075.7,3349.5,1306,M05
6399.7,3565.9,383,M05
6188.3,3357.6,849,M06
6737.3,3300.4,3,M09
6742.0,3300.4,4,M01
7261.4,3650.4,70,M09
7075.3,3886.1,241,M09
7076.7,3892.3,197,M01
7079.6,3904.2,105,M02
7200.8,3517.3,168,M08
7208.0,3517.7,127,M03
6464.5,2988.3,323,M04
6446.9,2985.0,551,M01
6620.8,3064.9,20,M04
7373.3,3138.9,238,M04
7350.9,3144.1,524,M01
7230.1,3332.6,376,M04
7240.6,3335.5,376,M01
7236.8,3314.5,64,M02
6732.0,3467.1,13,M04
6617.0,3533.2,45,M04
6920.0,3821.2,41,M04
6917.6,3834.6,28,M01
6556.4,3842.7,28,M04
6555.4,3832.2,26,M01
6719.1,3877.0,4,M04
7131.6,3921.2,174,M04
6905.4,2941.3,10,M01
6461.7,2944.2,55,M01
6590.0,2960.9,233,M01
6509.9,2972.1,591,M01
6572.9,2981.7,819,M01
6574.8,3513.9,144,M01
6537.8,3516.3,264,M01
6455.0,3530.1,26,M01
6492.0,3539.0,292,M01
6529.0,3546.1,83,M01
7432.0,3559.5,67,M01
6474.8,3565.5,94,M01
7410.0,3574.0,357,M01
6581.0,3589.8,59,M01
6578.1,3620.5,104,M01
6482.5,3621.0,163,M01
7399.8,3652.3,33,M01
7382.1,3627.5,278,M01
6559.3,3666.4,60,M01
6570.0,3706.7,164,M01
7361.8,3789.5,185,M01
7403.1,3795.2,102,M01
6723.9,3850.1,5,M01
6740.6,3872.5,15,M01
6774.7,3857.7,36,M01
6561.7,3866.8,42,M01
7005.2,3910.7,135,M01
7383.1,2944.2,982,M01
7428.2,2956.6,843,M01
7413.4,2958.0,1748,M03
6870.8,2959.0,5,M01
6887.8,2979.7,5,M01
7396.4,2985.9,465,M01
6623.7,2988.3,20,M01
6612.7,2969.3,249,M03
7410.5,3000.5,945,M01
6900.7,3022.4,8,M01
6947.0,3038.9,28,M01
6629.2,3041.3,8,M01
7394.5,3046.5,898,M01
6879.7,3048.0,10,M01
6580.5,3064.4,358,M01
6493.4,3067.8,543,M01
7407.2,3068.7,623,M01
7411.9,3092.1,1102,M01
6555.0,3081.1,169,M01
7388.3,3102.4,185,M01
7426.7,3105.7,391,M01
7431.5,3100.0,190,M02
7253.3,3108.1,135,M01
7307.4,3114.8,106,M01
7198.9,3133.2,54,M01
7211.3,3148.9,107,M01
7198.9,3132.2,54,M02
7286.9,3134.6,523,M01
7237.8,3140.8,155,M01
7411.0,3142.7,68,M01
7428.2,3152.2,205,M01
6695.5,3142.7,15,M01
7183.8,3158.7,23,M01
7285.5,3160.1,264,M01
7297.4,3177.8,16,M01
7301.2,3171.6,26,M03
7367.1,3166.8,193,M01
7323.0,3176.8,57,M01
7218.0,3179.7,179,M01
7200.3,3171.6,124,M02
6741.1,3196.1,22,M01
7396.4,3214.3,58,M01
7376.4,3187.6,242,M03
7177.2,3224.1,15,M01
7310.8,3227.4,14,M01
7293.1,3247.9,464,M01
7301.7,3247.9,211,M02
7401.2,3234.5,34,M01
6742.0,3235.0,200,M01
6716.5,3240.3,107,M01
7254.2,3242.6,948,M01
7356.6,3250.1,210,M01
7221.1,3260.1,34,M01
7248.7,3272.5,105,M01
7274.3,3265.3,447,M01
7269.0,3255.3,367,M02
6732.5,3278.7,82,M01
6701.2,3289.9,35,M01
7293.6,3291.3,613,M01
7198.4,3310.4,391,M01
7212.2,3297.5,182,M02
7304.1,3344.8,213,M01
7296.0,3365.3,301,M01
7178.6,3353.8,158,M01
7230.1,3363.8,275,M01
7246.4,3381.3,267,M01
6732.0,3382.7,28,M01
7325.3,3384.1,227,M01
7216.5,3384.1,200,M01
7182.4,3386.5,130,M01
6732.9,3409.7,34,M01
7260.0,3419.2,215,M01
7237.8,3432.6,94,M01
6715.5,3441.4,106,M01
6711.2,3465.7,15,M01
6761.3,3448.1,27,M01
7176.2,3469.8,387,M01
7180.0,3488.9,149,M01
6746.3,3486.5,49,M01
6722.0,3488.9,58,M02
6717.0,3500.1,152,M01
6744.4,3528.7,35,M01
6668.5,3538.0,69,M01
6664.3,3560.4,50,M01
7161.9,3560.4,14,M01
6744.4,3570.2,6,M01
6692.2,3575.5,79,M01
6714.6,3590.3,5,M01
6689.3,3579.3,75,M02
7210.3,3599.1,141,M01
7199.8,3610.5,102,M02
7237.3,3607.2,297,M01
6651.1,3612.0,5,M01
6644.9,3610.1,5,M03
7197.0,3626.5,297,M01
7216.1,3632.7,219,M01
7282.6,3632.2,37,M01
6766.1,3636.1,77,M01
7231.1,3650.9,158,M01
7274.7,3659.7,15,M01
7261.4,3670.2,68,M02
6726.8,3664.0,41,M01
6729.6,3661.1,55,M03
6677.6,3674.5,49,M01
7201.8,3675.0,179,M01
7288.8,3679.7,72,M01
7175.7,3688.1,103,M01
7165.7,3714.8,39,M01
7176.7,3714.3,38,M02
7425.8,3690.9,42,M01
7234.0,3690.9,66,M01
7237.3,3713.8,136,M01
6683.8,3697.6,160,M01
6663.8,3698.6,133,M01
6607.5,3716.7,9,M01
6759.9,3725.5,278,M01
6728.7,3739.8,116,M01
6729.1,3747.0,33,M02
7243.0,3741.8,47,M01
7238.3,3743.2,69,M03
6654.4,3745.1,37,M01
7273.3,3746.0,65,M01
6605.1,3755.4,249,M01
6631.1,3758.7,169,M01
7203.2,3763.0,214,M01
7288.4,3763.9,242,M01
7303.1,3768.7,121,M01
7286.0,3755.8,300,M02
6739.2,3770.6,75,M01
6696.9,3771.1,8,M01
7396.9,3774.0,73,M01
7331.1,3774.4,93,M01
6584.3,3779.2,57,M01
7003.7,3784.2,70,M01
7169.1,3786.1,39,M01
6641.1,3786.1,91,M01
7201.3,3796.1,176,M01
7119.4,3797.6,108,M01
7051.2,3797.6,85,M01
7050.3,3781.8,106,M02
7056.0,3796.6,100,M05
6541.1,3798.5,128,M01
6969.2,3800.9,18,M01
6605.6,3808.5,93,M01
7238.7,3810.4,55,M01
7412.4,3818.8,859,M01
6894.9,3820.2,86,M01
6626.3,3820.7,9,M01
6840.5,3821.7,122,M01
6823.4,3833.1,13,M01
7113.7,3822.6,110,M01
6739.2,3824.5,199,M01
7213.2,3830.7,119,M01
7369.9,3834.1,152,M01
6605.1,3834.6,83,M01
6595.5,3833.1,65,M02
7336.8,3836.9,73,M01
7341.1,3821.7,119,M01
7264.3,3843.9,289,M01
6862.3,3844.4,74,M01
7130.7,3846.7,130,M01
7136.9,3867.2,91,M01
7056.0,3850.5,279,M01
7041.7,3871.5,33,M01
6954.6,3850.5,55,M01
7170.5,3858.2,279,M01
6999.2,3862.0,59,M01
6973.0,3847.2,137,M02
6969.6,3863.9,107,M03
7287.9,3863.9,316,M01
6578.1,3864.4,17,M01
6934.8,3866.8,62,M01
7246.8,3880.8,787,M01
6764.2,3882.8,18,M01
6717.0,3883.2,5,M01
6710.3,3896.6,8,M01
7177.2,3890.9,265,M01
7034.0,3892.8,107,M01
6794.0,3892.8,22,M01
6571.4,3892.8,8,M01
6611.8,3897.5,5,M01
6615.6,3882.3,6,M02
6861.8,3910.7,253,M01
6888.3,3914.0,231,M01
6895.4,3934.5,36,M02
6980.6,3918.8,139,M01
6951.3,3921.6,80,M01
6948.4,3915.9,119,M02
6536.8,3926.4,105,M01
6455.5,3934.5,21,M01
7436.3,3241.2,25,M01
7420.5,3221.7,37,M06
7373.3,3281.3,8,M01
7418.6,3285.6,94,M01
7394.5,3304.7,301,M01
7396.9,3291.3,188,M02
7338.2,3312.6,47,M01
7322.0,3337.4,137,M02
7351.8,3328.3,15,M01
7335.8,3346.7,8,M01
7386.9,3361.0,164,M01
7434.8,3361.5,114,M01
7370.4,3388.0,217,M01
7362.8,3376.0,315,M02
7346.1,3376.0,303,M03
7336.3,3410.1,210,M01
7359.4,3414.9,263,M01
7411.0,3419.2,434,M01
7412.4,3429.7,232,M03
7303.1,3425.9,178,M01
7290.3,3407.8,416,M02
7296.0,3445.2,367,M01
7281.7,3461.9,557,M02
7262.8,3455.7,275,M01
7374.2,3462.9,17,M01
7348.0,3440.0,120,M02
7435.3,3463.8,148,M01
7212.2,3468.8,323,M01
7211.3,3469.8,319,M03
7323.9,3474.6,356,M01
7325.8,3494.6,204,M02
7246.4,3487.9,132,M01
7398.3,3488.4,166,M01
7304.1,3490.3,151,M01
7360.9,3500.1,154,M01
7224.4,3506.3,520,M01
7290.7,3506.8,342,M01
7283.1,3504.4,431,M03
7385.0,3513.9,40,M01
7396.9,3520.6,41,M02
7323.0,3515.8,271,M01
7254.7,3515.8,409,M01
7339.2,3536.6,50,M01
7195.1,3539.0,339,M01
7297.9,3541.8,230,M01
7229.2,3542.3,380,M01
7244.4,3544.7,132,M03
7199.4,3565.0,120,M01
7197.9,3591.7,21,M03
7251.4,3570.7,510,M01
7376.9,3572.1,89,M01
7338.2,3581.2,41,M01
7312.9,3586.0,65,M01
7291.7,3595.3,68,M01
7296.5,3622.0,44,M02
7304.1,3623.4,38,M03
7333.0,3658.3,134,M01
7326.8,3702.4,136,M01
7332.5,3710.0,71,M02
7363.7,3715.7,51,M01
7388.8,3816.9,683,M01
7280.5,3831.7,37,M01
6648.2,3903.7,1,M01
6581.0,3916.9,41,M01
6579.1,3935.5,14,M02
6762.3,3921.2,78,M01
6765.6,3923.1,92,M06
6707.4,3921.2,5,M01
6739.6,3923.1,10,M01
6837.7,3925.9,52,M01
6842.5,3919.3,38,M02
6838.2,3935.0,40,M03
6662.3,3935.9,13,M01
7367.6,3775.9,67,M02
6951.3,2940.9,126,M02
6596.5,2958.0,802,M02
6925.7,3006.7,35,M02
6931.0,3021.5,24,M05
6652.1,3021.5,25,M02
6546.9,3058.5,395,M02
7390.7,3067.8,581,M02
6707.4,3167.7,1,M02
6708.4,3179.7,1,M05
6779.5,3299.9,5,M02
6732.5,3336.4,108,M02
6712.2,3358.6,33,M02
6759.9,3367.7,19,M02
6508.5,3567.8,5,M02
6675.7,3625.1,106,M02
7175.7,3636.5,146,M02
7172.9,3638.4,150,M03
6570.0,3637.5,185,M02
7208.9,3699.5,35,M02
6538.8,3734.1,15,M02
6677.1,3769.7,80,M02
7087.2,3832.6,211,M02
6750.4,3840.3,22,M02
7157.1,3907.8,379,M02
7244.9,3111.9,5,M02
7223.0,3118.6,5,M03
7427.7,3170.1,47,M02
7290.7,3187.6,113,M02
7208.4,3220.2,55,M02
7178.1,3252.0,40,M02
7217.5,3263.4,66,M02
7266.6,3324.5,242,M02
7197.5,3439.5,233,M02
7360.9,3486.5,192,M02
7369.0,3473.1,298,M03
7384.5,3554.2,15,M02
7366.6,3718.9,222,M02
7250.4,3801.9,237,M02
7414.8,3804.7,204,M02
7419.6,3787.6,288,M03
7224.4,3839.8,187,M02
7435.8,3321.6,53,M02
7413.9,3660.2,153,M03
6526.6,2941.8,52,M03
7351.3,3041.3,870,M03
6704.1,3326.9,88,M03
6764.7,3580.7,60,M03
7178.6,3733.2,29,M03
6805.0,3834.6,25,M03
7046.9,3842.2,75,M03
7053.1,3833.6,162,M06
6629.7,3866.3,44,M03
6833.4,3905.2,27,M03
7318.7,3285.6,20,M03
7369.5,3541.8,13,M03
7212.7,3868.2,121,M03
6594.6,3524.9,94,M05
6873.7,3801.9,114,M05
6482.9,3922.6,161,M05
7436.7,3750.1,221,M05
6614.1,3040.3,54,M06
6878.7,3063.5,14,M06
6703.6,3801.9,105,M06
7754.3,3648.9,538,M09
7790.9,3386.5,783,M09
7794.7,3382.2,788,M01
7461.4,3415.9,53,M09
7460.4,3419.7,65,M01
7927.8,2948.5,1,M04
7867.7,3119.5,852,M04
7910.6,3164.4,111,M04
7919.7,3165.8,55,M01
7923.5,3163.0,39,M02
7900.3,3201.4,74,M04
7897.5,3189.0,54,M01
7558.0,3299.0,4,M04
7553.2,3283.7,107,M01
7766.7,3358.1,343,M04
7545.6,3427.8,282,M04
7553.2,3424.9,188,M03
7979.3,3578.3,379,M04
7997.0,3733.2,522,M04
7991.2,3735.1,387,M01
7747.9,3914.5,212,M04
7787.5,3918.3,83,M04
7802.8,3912.1,292,M02
7712.8,3923.5,152,M04
7702.3,3915.0,44,M01
7997.0,2941.8,27,M04
7995.5,2949.4,28,M07
7991.7,2958.0,43,M01
7987.4,3108.6,144,M04
7996.5,3102.4,58,M07
7974.6,3122.4,260,M01
7980.8,3103.3,156,M03
7768.2,3923.1,95,M04
7763.9,3912.6,52,M01
7987.9,3497.4,1071,M07
7989.8,3485.5,791,M01
7932.6,3101.9,228,M01
7914.0,3122.4,777,M05
7830.7,3210.0,220,M01
7675.9,3286.6,203,M01
7528.2,3455.2,158,M01
7501.9,3438.1,1166,M01
7582.6,3645.6,410,M01
7574.5,3654.2,505,M03
7727.4,3684.5,565,M01
7837.4,3808.5,364,M01
7829.3,3807.6,293,M02
7896.5,3813.1,187,M01
7898.0,3837.4,276,M01
7888.9,3836.5,213,M03
7664.9,3848.6,87,M01
7794.2,2954.7,75,M01
7949.0,2977.8,56,M01
7949.5,2991.2,146,M03
7829.3,2985.5,326,M01
7669.2,3001.0,230,M01
7520.5,3004.3,115,M01
7512.4,3011.5,296,M02
7597.1,3006.7,460,M01
7457.6,3010.1,263,M01
7813.5,3011.0,333,M01
7828.8,3024.8,232,M02
7550.8,3011.0,593,M01
7627.0,3011.5,1094,M01
7636.5,3027.2,890,M02
7479.3,3019.6,609,M01
7781.3,3022.4,401,M01
7799.4,3007.7,197,M03
7977.4,3025.3,178,M01
7757.2,3028.6,565,M01
7953.3,3030.1,263,M01
7731.7,3032.7,191,M01
7588.8,3033.7,98,M01
7507.2,3041.3,288,M01
7528.6,3045.6,493,M01
7660.1,3043.2,369,M01
7837.8,3044.2,97,M01
7552.7,3052.7,857,M01
7538.4,3041.8,375,M02
7781.3,3054.7,324,M01
7626.0,3062.5,300,M01
7582.1,3065.9,349,M01
7589.7,3088.3,697,M01
7586.9,3079.2,532,M03
7745.0,3066.8,58,M01
7491.7,3067.3,376,M01
7600.9,3070.6,710,M01
7613.3,3089.2,699,M01
7860.5,3075.9,175,M01
7462.3,3076.8,914,M01
7676.3,3079.7,254,M01
7658.2,3090.7,618,M01
7684.9,3091.1,237,M03
7708.5,3081.6,202,M01
7510.5,3086.4,710,M01
7520.5,3069.7,299,M02
7457.6,3109.5,247,M01
7512.4,3114.8,438,M01
7512.4,3106.2,310,M02
7734.5,3127.9,385,M01
7630.8,3128.9,580,M01
7633.2,3153.7,880,M01
7660.1,3129.3,482,M01
7682.1,3147.5,265,M01
7766.3,3132.2,175,M01
7475.5,3132.2,207,M01
7485.0,3130.8,137,M02
7699.5,3133.6,422,M01
7532.7,3133.6,39,M01
7819.7,3141.3,11,M01
7841.2,3153.7,72,M01
7744.6,3159.2,158,M01
7802.3,3160.6,115,M01
7781.3,3179.7,790,M01
7811.4,3183.0,473,M01
7893.2,3168.7,87,M01
7515.3,3168.7,238,M01
7863.9,3174.9,115,M01
7535.6,3176.8,355,M01
7667.7,3189.5,748,M01
7595.7,3199.0,56,M01
7954.3,3201.4,184,M01
7475.5,3204.7,109,M01
7796.1,3206.2,344,M01
7651.7,3209.0,53,M01
7536.5,3210.9,253,M01
7552.7,3187.6,42,M03
7717.1,3213.8,173,M01
7446.1,3227.9,26,M01
7599.5,3228.3,22,M01
7622.4,3243.6,16,M01
7815.0,3229.8,290,M01
7532.7,3233.1,194,M01
7773.9,3245.5,298,M01
7732.2,3252.0,58,M01
7737.9,3278.2,52,M02
7733.6,3255.8,55,M03
7890.3,3255.3,141,M01
7555.6,3261.5,127,M01
7710.0,3264.4,35,M01
7689.5,3255.3,602,M01
7778.2,3288.9,86,M01
7763.9,3309.9,333,M02
7585.4,3303.7,255,M01
7572.1,3291.3,275,M02
7614.8,3307.1,559,M01
7823.1,3315.4,591,M01
7659.6,3325.0,475,M01
7686.3,3327.3,65,M03
7633.2,3330.2,866,M01
7634.6,3337.4,763,M03
7773.9,3336.4,86,M01
7598.6,3336.9,978,M01
7578.3,3352.4,305,M01
7633.2,3364.8,752,M01
7694.7,3366.2,290,M01
7534.1,3371.0,108,M01
7765.3,3375.6,243,M01
7554.2,3377.9,791,M01
7743.1,3390.8,85,M01
7659.2,3391.8,467,M01
7997.4,3411.1,626,M01
7634.6,3413.0,451,M01
7760.1,3418.2,550,M01
7699.0,3427.8,311,M01
7618.6,3430.2,73,M01
7666.3,3435.4,250,M01
7643.6,3442.8,231,M01
7655.1,3454.8,59,M02
7942.3,3447.1,290,M01
7558.5,3457.6,40,M01
7547.5,3455.7,161,M03
7686.3,3458.1,7,M01
7920.2,3479.8,500,M01
7922.1,3479.3,520,M02
7453.3,3495.5,280,M01
7683.5,3497.0,35,M01
7656.8,3482.2,305,M01
7595.7,3497.4,351,M01
7971.7,3504.9,185,M01
7656.3,3510.1,406,M01
7671.6,3519.2,272,M03
7902.3,3513.9,703,M01
7449.9,3519.6,491,M01
7578.3,3521.5,183,M01
7940.9,3528.7,642,M01
7916.8,3533.2,273,M01
7922.1,3541.4,612,M05
7645.1,3534.7,116,M01
7639.8,3554.7,222,M01
7641.3,3559.5,199,M02
7634.6,3554.2,288,M05
7983.6,3541.8,570,M01
7977.4,3531.3,213,M02
7995.1,3532.8,720,M03
7553.2,3556.1,187,M01
7543.2,3534.7,241,M01
7484.0,3559.5,66,M01
7960.5,3571.7,263,M01
7893.2,3583.1,1050,M01
7852.9,3596.2,268,M01
7825.4,3599.6,150,M01
7832.1,3619.1,441,M01
7812.6,3594.3,1,M06
7876.0,3602.9,75,M01
7448.5,3610.5,251,M01
7517.2,3622.5,46,M01
7791.8,3638.9,234,M01
7970.7,3642.3,189,M01
7821.1,3648.5,311,M01
7490.7,3657.8,116,M01
7888.9,3664.0,127,M01
7888.9,3659.2,128,M02
7537.5,3669.2,345,M01
7557.5,3662.6,191,M01
7449.9,3674.0,148,M01
7767.2,3676.9,400,M01
7755.8,3661.1,109,M02
7509.1,3684.5,195,M01
7882.2,3692.4,105,M01
7549.9,3692.4,503,M01
7555.6,3709.5,395,M05
7765.8,3696.7,246,M01
7957.1,3698.1,538,M01
7945.2,3703.3,405,M02
7737.4,3699.0,297,M01
7523.9,3701.9,115,M01
7822.6,3707.2,29,M01
7858.6,3721.2,427,M01
7862.4,3726.0,584,M02
7922.1,3721.7,170,M01
7943.8,3730.3,218,M01
7881.8,3730.8,237,M01
7830.2,3736.0,52,M01
7459.5,3752.0,264,M01
7809.0,3757.7,112,M01
7786.6,3751.1,7,M02
7931.1,3769.2,129,M01
7712.4,3770.6,205,M01
7894.6,3774.9,102,M01
7733.6,3781.4,11,M01
7458.5,3782.3,497,M01
7786.6,3784.2,63,M01
7802.3,3799.5,292,M01
7804.7,3788.5,241,M02
7950.9,3793.3,229,M01
7656.8,3799.0,200,M01
7666.8,3797.6,223,M05
7752.4,3815.0,10,M01
7762.9,3839.3,236,M01
7820.7,3821.7,113,M01
7822.6,3825.5,148,M06
7678.2,3827.9,108,M01
7787.5,3830.3,135,M01
7730.7,3836.0,54,M01
7700.9,3854.8,69,M01
7696.1,3862.0,106,M03
7960.5,3867.7,385,M01
7952.4,3862.9,266,M02
7615.3,3898.0,236,M01
7615.3,3878.0,225,M05
7925.9,3906.4,120,M01
7679.2,3909.7,40,M01
7963.3,3910.2,551,M01
7950.0,3930.7,225,M01
7987.0,3243.1,59,M01
7977.9,3234.1,54,M03
7661.5,3258.6,895,M01
7673.5,3265.3,471,M03
7528.2,3258.6,118,M01
7501.9,3270.6,43,M01
7647.9,3273.9,227,M01
7455.6,3274.9,67,M01
7702.8,3299.9,166,M01
7650.8,3306.6,127,M01
7456.6,3308.0,16,M01
7452.3,3305.2,21,M02
7524.8,3318.3,13,M01
7529.1,3336.9,19,M01
7439.0,3347.6,201,M01
7456.6,3363.8,174,M05
7511.5,3350.0,101,M01
7598.1,3365.3,1214,M01
7445.6,3379.4,90,M01
7446.6,3376.5,66,M03
7503.4,3404.6,805,M01
7588.8,3410.6,338,M01
7440.9,3437.6,280,M01
7470.2,3438.1,971,M01
7470.7,3460.5,923,M01
7575.9,3489.3,240,M01
7579.2,3498.9,171,M03
7455.2,3535.2,455,M01
7558.0,3596.7,58,M01
7538.9,3619.6,334,M01
7539.9,3598.1,326,M02
7997.0,3608.6,856,M01
7449.0,3737.5,230,M01
7972.7,3771.1,132,M01
7843.8,3795.2,56,M01
7975.0,3797.6,142,M01
7998.9,3807.6,515,M01
7990.3,3833.1,354,M01
7971.2,3847.2,39,M01
7807.1,3847.7,291,M01
7856.2,3856.3,128,M01
7776.8,3864.4,351,M01
7756.3,3866.8,170,M01
7722.1,3869.6,112,M01
7850.0,3882.8,141,M01
7815.4,3882.8,79,M01
7791.3,3891.3,152,M01
7991.7,3898.0,391,M01
7822.1,3921.2,194,M01
7815.9,3910.7,74,M03
7927.8,3083.0,19,M02
7929.2,3081.1,27,M03
